가게 이름,업종구분,주소,URL
피제이레스토랑,뷔페,서울 중구 마른내로 71 3층 P&J 레스토랑,https://pcmap.place.naver.com/restaurant/37402288/review/visitor#
명동돈가스,돈가스,서울 중구 명동3길 8,https://pcmap.place.naver.com/restaurant/11679455/review/visitor#
더 시옷,양식,서울 중구 수표로 30 OK빌딩 2층,https://pcmap.place.naver.com/restaurant/491496915/review/visitor#
남산등심 명동본점,"육류,고기요리","서울 중구 퇴계로18길 26 남산등심 명동본점 1층, 2층, 3층",https://pcmap.place.naver.com/restaurant/1715765383/review/visitor#
멘텐,일본식라면,서울 중구 삼일대로 305 동북빌딩1층,https://pcmap.place.naver.com/restaurant/1161069141/review/visitor#
직화장인 신당본점,"육류,고기요리",서울 중구 난계로11길 5 1층,https://pcmap.place.naver.com/restaurant/1657246999/review/visitor#
명륜진사갈비 서울신내본점,"육류,고기요리",서울 중랑구 봉화산로 227 1층,https://pcmap.place.naver.com/restaurant/1907487162/review/visitor#
명륜진사갈비 묵동점,"육류,고기요리",서울 중랑구 동일로 937 1층,https://pcmap.place.naver.com/restaurant/1731291498/review/visitor#
한국횟집,일식당,서울 중랑구 중랑역로 34 1층,https://pcmap.place.naver.com/restaurant/356594687/review/visitor#
홍길동 회 수산,생선회,서울 중랑구 봉우재로33길 47 1층,https://pcmap.place.naver.com/restaurant/1880535182/review/visitor#
일탄,"육류,고기요리",서울 중랑구 상봉로 97-1 1층 일탄,https://pcmap.place.naver.com/restaurant/1367047444/review/visitor#
오키나라,이자카야,서울 중랑구 중랑역로 69 1층 오키나라,https://pcmap.place.naver.com/restaurant/1791005274/review/visitor#
꿀삼겹,돼지고기구이,서울 중랑구 봉우재로 139,https://pcmap.place.naver.com/restaurant/34937281/review/visitor#
황금코다리 태릉점,"해물,생선요리",서울 중랑구 중랑역로 272 1층,https://pcmap.place.naver.com/restaurant/1589028235/review/visitor#
슌락 면목점,생선회,서울 중랑구 겸재로 187-10 1층 슌락,https://pcmap.place.naver.com/restaurant/33758704/review/visitor#
봄담아 상봉점,샤브샤브,서울 중랑구 망우로 247 로얄스포츠센터 1층,https://pcmap.place.naver.com/restaurant/1570003121/review/visitor#
쪽갈비대통령 먹골본점,돼지고기구이,서울 중랑구 동일로163길 46,https://pcmap.place.naver.com/restaurant/641761767/review/visitor#
쿠우쿠우 골드 상봉점,"일식,초밥뷔페",서울 중랑구 망우로 316 이지팰리스 3층,https://pcmap.place.naver.com/restaurant/563583704/review/visitor#
용호횟집,요리주점,서울 중랑구 중랑역로 44-1 1층 용호횟집,https://pcmap.place.naver.com/restaurant/36680835/review/visitor#
광부맥주 중랑망우점 제27광구,"맥주,호프",서울 중랑구 용마산로115길 39 1층,https://pcmap.place.naver.com/restaurant/1103751421/review/visitor#
장어세상 상봉점,"장어,먹장어요리",서울 중랑구 망우로 190 1층,https://pcmap.place.naver.com/restaurant/1639960695/review/visitor#
스시이안앤 상봉프레미어스엠코점,"초밥,롤",서울 중랑구 망우로 353 C동 2층 210호,https://pcmap.place.naver.com/restaurant/1156331329/review/visitor#
중랑등갈비 상봉본점,"육류,고기요리",서울 중랑구 중랑천로12길 30 1층 중랑등갈비,https://pcmap.place.naver.com/restaurant/1372744702/review/visitor#
임금돼지 태릉,"육류,고기요리",서울 중랑구 동일로 932 2단지상가 103호.,https://pcmap.place.naver.com/restaurant/1617404869/review/visitor#
목구멍 중화점,"육류,고기요리",서울 중랑구 동일로 795 1층 102호,https://pcmap.place.naver.com/restaurant/1370542550/review/visitor#
갓잇 상봉엔터식스점,"멕시코,남미음식",서울 중랑구 망우로 353 엔터식스 상봉점 1층,https://pcmap.place.naver.com/restaurant/1907695191/review/visitor#
암오케익,케이크전문,서울 중랑구 동일로140길 15 1층,https://pcmap.place.naver.com/restaurant/1961910476/review/visitor#
돼봉삼겹살,"육류,고기요리",서울 중랑구 망우로50길 24 104호,https://pcmap.place.naver.com/restaurant/1815321561/review/visitor#
오션 상봉점,"해물,생선요리",서울 중랑구 상봉로 81 1층,https://pcmap.place.naver.com/restaurant/1165499730/review/visitor#
고기반햄반김치찌개&김치찜 상봉본점,"찌개,전골",서울 중랑구 상봉로 76 1층 고기반햄반김치찌개&김치찜,https://pcmap.place.naver.com/restaurant/1143069254/review/visitor#
석삼도,"육류,고기요리",서울 중랑구 용마산로115길 22 1층,https://pcmap.place.naver.com/restaurant/1572951968/review/visitor#
착한횟집,생선회,서울 중랑구 중랑역로 48,https://pcmap.place.naver.com/restaurant/1103699410/review/visitor#
통큰소무한리필 상봉직영점,소고기구이,서울 중랑구 망우로 316 이지팰리스 2층 무한리필 통큰소,https://pcmap.place.naver.com/restaurant/1252452488/review/visitor#
찜집,한식,서울 중랑구 면목로 287 1층 찜집,https://pcmap.place.naver.com/restaurant/18190983/review/visitor#
와라우,이자카야,서울 중랑구 봉우재로33길 81 1층 와라우,https://pcmap.place.naver.com/restaurant/1274757035/review/visitor#
족발신선생 묵동점,"족발,보쌈",서울 중랑구 숙선옹주로 9 1층,https://pcmap.place.naver.com/restaurant/1605662226/review/visitor#
고기를품다 중화점,"육류,고기요리",서울 중랑구 중랑역로 23 1층 고기를품다,https://pcmap.place.naver.com/restaurant/758296064/review/visitor#
용마해장국,해장국,서울 중랑구 용마공원로5길 20 1층,https://pcmap.place.naver.com/restaurant/822364596/review/visitor#
울타리곱창,"곱창,막창,양",서울 중랑구 중랑역로 20 1층,https://pcmap.place.naver.com/restaurant/31743896/review/visitor#
농부보쌈,"족발,보쌈",서울 중랑구 용마산로 389,https://pcmap.place.naver.com/restaurant/1004283599/review/visitor#
여봉닭발 중랑본점,닭발,서울 중랑구 망우로30길 40 여봉닭발,https://pcmap.place.naver.com/restaurant/968923067/review/visitor#
단골손님 상봉점,술집,서울 중랑구 망우로50길 15 1층,https://pcmap.place.naver.com/restaurant/1333931285/review/visitor#
대광어횟집,일식당,서울 중랑구 사가정로51길 39 지1층,https://pcmap.place.naver.com/restaurant/1721313446/review/visitor#
어글리스토브 상봉점,브런치,서울 중랑구 상봉로 131 1층,https://pcmap.place.naver.com/restaurant/79341071/review/visitor#
화로상회 중화점,고기뷔페,서울 중랑구 동일로 775 1층 1호,https://pcmap.place.naver.com/restaurant/1540798022/review/visitor#
장수만세 면목본점,요리주점,서울 중랑구 봉우재로 120 1층,https://pcmap.place.naver.com/restaurant/1769054019/review/visitor#
고깃집 보은,돼지고기구이,서울 중랑구 봉우재로43길 31 1층,https://pcmap.place.naver.com/restaurant/1173243480/review/visitor#
만두만 사가정본점,만두,서울 중랑구 면목로44길 57,https://pcmap.place.naver.com/restaurant/1150551235/review/visitor#
소담촌 상봉점,샤브샤브,서울 중랑구 망우로 328 상봉시네마시티빌딩 15층,https://pcmap.place.naver.com/restaurant/1498166691/review/visitor#
회다이,생선회,서울 중랑구 봉우재로 129 1층,https://pcmap.place.naver.com/restaurant/1848165574/review/visitor#
사가정 고기를품다,"육류,고기요리",서울 중랑구 면목로48길 17 1층,https://pcmap.place.naver.com/restaurant/1636405349/review/visitor#
월담 상봉점,요리주점,서울 중랑구 봉우재로33길 55-6 에이동 2층 201호,https://pcmap.place.naver.com/restaurant/1072445285/review/visitor#
마구로,생선회,서울 중랑구 망우로 270 2층,https://pcmap.place.naver.com/restaurant/32335539/review/visitor#
참맛깔곱창,"곱창,막창,양",서울 중랑구 면목로74길 7 면목역 1번 출구 동원시장내 초입 1층 참맛깔곱창,https://pcmap.place.naver.com/restaurant/21037931/review/visitor#
장어굽는 총각들,"장어,먹장어요리",서울 중랑구 면목로44길 12 장어굽는총각들,https://pcmap.place.naver.com/restaurant/352302779/review/visitor#
상봉주전,요리주점,서울 중랑구 면목로92길 28 리더스 101호,https://pcmap.place.naver.com/restaurant/1003468637/review/visitor#
티하우스나니,홍차전문점,서울 중랑구 용마산로117길 26 로뎀하이빌 102호,https://pcmap.place.naver.com/restaurant/976635066/review/visitor#
원데이브래드,카페,서울 중랑구 동일로160길 4,https://pcmap.place.naver.com/restaurant/1536130760/review/visitor#
함평국밥,국밥,서울 중랑구 봉우재로33길 73,https://pcmap.place.naver.com/restaurant/37882623/review/visitor#
찌마기 면목점,조개요리,서울 중랑구 면목로 385 1층찌마기,https://pcmap.place.naver.com/restaurant/1253486915/review/visitor#
활어마을 묵동본점,생선회,서울 중랑구 중랑역로 136 1층,https://pcmap.place.naver.com/restaurant/1019525652/review/visitor#
브라더야끼,양갈비,서울 중랑구 공릉로 38 청진 빌딩 1층 브라더야끼,https://pcmap.place.naver.com/restaurant/87543731/review/visitor#
귀한족발 사가정점,"족발,보쌈",서울 중랑구 면목로 354 1층 귀한족발,https://pcmap.place.naver.com/restaurant/1241241774/review/visitor#
참치왕양승호,생선회,서울 중랑구 망우로 316 110.111호(상봉동.이지팰리스),https://pcmap.place.naver.com/restaurant/1408837984/review/visitor#
한우숯불정육식당 한숯정,소고기구이,서울 중랑구 용마산로 504 .1층,https://pcmap.place.naver.com/restaurant/1747907702/review/visitor#
동적깡통구이 태릉입구직영점,"육류,고기요리",서울 중랑구 중랑역로 263-1 1층,https://pcmap.place.naver.com/restaurant/1480430382/review/visitor#
작은부엌,"스파게티,파스타전문",서울 중랑구 면목로 361 1층 우측,https://pcmap.place.naver.com/restaurant/1068844942/review/visitor#
쭈꾸미킹2.0 상봉점,주꾸미요리,서울 중랑구 송림길 13,https://pcmap.place.naver.com/restaurant/36827169/review/visitor#
홍이네떡볶이,떡볶이,서울 중랑구 망우로73길 26,https://pcmap.place.naver.com/restaurant/19885820/review/visitor#
모토이시 상봉점,"육류,고기요리",서울 중랑구 망우로50길 30 1층,https://pcmap.place.naver.com/restaurant/1484689506/review/visitor#
이정재짬뽕,중식당,서울 중랑구 신내로7가길 11 531-3,https://pcmap.place.naver.com/restaurant/36321765/review/visitor#
동강오리 본점,오리요리,서울 중랑구 용마산로115길 10,https://pcmap.place.naver.com/restaurant/18209092/review/visitor#
굴전문삼겹오리,굴요리,서울 중랑구 면목로91길 6 1층 굴전문삼겹오리,https://pcmap.place.naver.com/restaurant/12005227/review/visitor#
고기싸롱 중화역점,"육류,고기요리",서울 중랑구 동일로 808 1층,https://pcmap.place.naver.com/restaurant/1800365051/review/visitor#
디오리진,"카페,디저트",서울 중랑구 망우로32길 7 1층,https://pcmap.place.naver.com/restaurant/1716377122/review/visitor#
한동길뼈다귀감자탕 신내본점,감자탕,서울 중랑구 신내로 225 디아뜨갤러리,https://pcmap.place.naver.com/restaurant/13474619/review/visitor#
묵동부대찌개,"찌개,전골",서울 중랑구 중랑역로 247 1층,https://pcmap.place.naver.com/restaurant/32960292/review/visitor#
팡도리노 베이커리,베이커리,서울 중랑구 용마산로115길 127 한일써너스빌리젠시 1단지 S1005호,https://pcmap.place.naver.com/restaurant/37929316/review/visitor#
쥬스토,이탈리아음식,서울 중랑구 면목로45길 3-6 구노빌딩 3층,https://pcmap.place.naver.com/restaurant/917147044/review/visitor#
카페브릭,"카페,디저트",서울 중랑구 신내역로1길 127-11,https://pcmap.place.naver.com/restaurant/36998529/review/visitor#
오봉집 상봉점,한식,서울 중랑구 망우로 290-2 1층,https://pcmap.place.naver.com/restaurant/1141587567/review/visitor#
육연식당 묵동본점,일식당,서울 중랑구 동일로 932 1층 104호,https://pcmap.place.naver.com/restaurant/1820937354/review/visitor#
망우왕붕어빵,"카페,디저트",서울 중랑구 망우로 380-1 1층,https://pcmap.place.naver.com/restaurant/1434464583/review/visitor#
시즌모먼트,"카페,디저트",서울 중랑구 면목로95길 26 1층,https://pcmap.place.naver.com/restaurant/1395310222/review/visitor#
항아리 김치찌개,"찌개,전골",서울 중랑구 중랑역로50길 4,https://pcmap.place.naver.com/restaurant/33811619/review/visitor#
청평매운탕,"매운탕,해물탕",서울 중랑구 공릉로 46,https://pcmap.place.naver.com/restaurant/18203824/review/visitor#
진스바바,카페,서울 중랑구 중랑천로 64 1층,https://pcmap.place.naver.com/restaurant/1078154180/review/visitor#
리얼타운비즈니스타코 상봉본점,"멕시코,남미음식",서울 중랑구 면목로 485 1층 103호,https://pcmap.place.naver.com/restaurant/1191904151/review/visitor#
삼삼뼈국 먹골점,감자탕,"서울 중랑구 동일로 946 101호,102호",https://pcmap.place.naver.com/restaurant/1814161913/review/visitor#
옛날할머니분식,떡볶이,서울 중랑구 중랑역로 14-1 1층,https://pcmap.place.naver.com/restaurant/1825526846/review/visitor#
육미제당 묵동점,"육류,고기요리",서울 중랑구 동일로 938 월등스카이뷰아파트,https://pcmap.place.naver.com/restaurant/1783089641/review/visitor#
이자카야 후후 상봉,요리주점,서울 중랑구 망우로50길 24 1층 102호,https://pcmap.place.naver.com/restaurant/1928739101/review/visitor#
묵동할머니떡볶이,떡볶이,서울 중랑구 공릉로12가길 14,https://pcmap.place.naver.com/restaurant/37373116/review/visitor#
이주소곱창,"곱창,막창,양",서울 중랑구 봉우재로33길 34,https://pcmap.place.naver.com/restaurant/13541323/review/visitor#
먹거리집,한식,서울 중랑구 면목로91길 8,https://pcmap.place.naver.com/restaurant/18197983/review/visitor#
투데이보틀&역전화로,한식,서울 중랑구 망우로 367 1층,https://pcmap.place.naver.com/restaurant/1444611932/review/visitor#
조개만땅,조개요리,서울 중랑구 면목로91길 10,https://pcmap.place.naver.com/restaurant/21413454/review/visitor#
오프아이디어,"카페,디저트","서울 중랑구 면목로45길 6 1,2층 오프아이디어",https://pcmap.place.naver.com/restaurant/1114089993/review/visitor#
신선한우촌,소고기구이,서울 중랑구 용마산로 707 1층,https://pcmap.place.naver.com/restaurant/18172190/review/visitor#
카페이포크,"카페,디저트",서울 중랑구 면목로51길 23 1층,https://pcmap.place.naver.com/restaurant/1102405001/review/visitor#
박가뼈다귀감자탕 본점,감자탕,서울 중랑구 망우로 193,https://pcmap.place.naver.com/restaurant/13505254/review/visitor#
금화왕돈까스 용마산역점,돈가스,서울 중랑구 용마산로 248 1층,https://pcmap.place.naver.com/restaurant/1418145567/review/visitor#
금이네곱창,"곱창,막창,양",서울 중랑구 봉우재로33길 62 1층 금이네곱창,https://pcmap.place.naver.com/restaurant/1353403355/review/visitor#
태능설렁탕 본점,"곰탕,설렁탕",서울 중랑구 공릉로 65 1층 태릉설렁탕,https://pcmap.place.naver.com/restaurant/18204552/review/visitor#
연탄돼지갈비,돼지고기구이,서울 중랑구 봉우재로 159,https://pcmap.place.naver.com/restaurant/38522483/review/visitor#
헨리워튼,"카페,디저트",서울 중랑구 봉우재로19길 24 1층,https://pcmap.place.naver.com/restaurant/1708797520/review/visitor#
왕십리불곱창,"곱창,막창,양",서울 중랑구 상봉로 102,https://pcmap.place.naver.com/restaurant/37936186/review/visitor#
태능배밭갈비,돼지고기구이,서울 중랑구 동일로143길 30,https://pcmap.place.naver.com/restaurant/18206209/review/visitor#
단조,"카페,디저트",서울 중랑구 중랑천로10길 68 3층,https://pcmap.place.naver.com/restaurant/1940558750/review/visitor#
대박왕곱창,"곱창,막창,양",서울 중랑구 답십리로 367 1층,https://pcmap.place.naver.com/restaurant/12789378/review/visitor#
CAMPxGRILL,돼지고기구이,서울 중랑구 동일로 929 2층,https://pcmap.place.naver.com/restaurant/36016131/review/visitor#
망우찜쌈밥 본점,쌈밥,서울 중랑구 용마공원로2길 8 1층,https://pcmap.place.naver.com/restaurant/19873089/review/visitor#
호떡이당,호떡,서울 중랑구 동일로169길 32 1층 호떡이당,https://pcmap.place.naver.com/restaurant/1784847279/review/visitor#
산채가 한정식 먹골본점,한식,서울 중랑구 동일로157길 30 산채가 (7호선 먹골역5번 6번 출구 사이로 도보3분),https://pcmap.place.naver.com/restaurant/30940088/review/visitor#
신요아케,이자카야,서울 중랑구 용마산로115길 109 1층 신요아케,https://pcmap.place.naver.com/restaurant/1511101738/review/visitor#
카우웨이,"스테이크,립",서울 중랑구 중랑역로 270-3 1층,https://pcmap.place.naver.com/restaurant/1392425679/review/visitor#
담화,요리주점,"서울 중랑구 망우로48길 15 1층, 2층",https://pcmap.place.naver.com/restaurant/1956449088/review/visitor#
팡그루,베이커리,서울 중랑구 면목로42길 11 행운빌딩,https://pcmap.place.naver.com/restaurant/1924175732/review/visitor#
개인공간 망우역점,"카페,디저트",서울 중랑구 송림길 12 1층 카페 개인공간,https://pcmap.place.naver.com/restaurant/1359445384/review/visitor#
빠리짬뽕,중식당,서울 중랑구 중랑역로 44 1층 (중랑역로44),https://pcmap.place.naver.com/restaurant/37997250/review/visitor#
경미양꼬치,양꼬치,서울 중랑구 면목로 277 1층,https://pcmap.place.naver.com/restaurant/37929017/review/visitor#
찡어찡어,오징어요리,서울 중랑구 면목로 454,https://pcmap.place.naver.com/restaurant/33972087/review/visitor#
사가정 최삼겹 사가정본점,"육류,고기요리",서울 중랑구 사가정로 361 1층,https://pcmap.place.naver.com/restaurant/1129033595/review/visitor#
신내 우대갈비,"육류,고기요리",서울 중랑구 신내로 225 120.121호,https://pcmap.place.naver.com/restaurant/1519809123/review/visitor#
동네술집 상봉점,요리주점,서울 중랑구 망우로50길 36 1층 동네술집,https://pcmap.place.naver.com/restaurant/908973238/review/visitor#
인생한우소곱창,"곱창,막창,양",서울 중랑구 망우로50길 33 1층,https://pcmap.place.naver.com/restaurant/1992680298/review/visitor#
우림닭한마리,한식,서울 중랑구 용마산로115길 26 1층,https://pcmap.place.naver.com/restaurant/18209534/review/visitor#
망우식당 우림시장점,이탈리아음식,서울 중랑구 용마산로115가길 5 1층 망우식당,https://pcmap.place.naver.com/restaurant/1013659371/review/visitor#
오늘그릴,이탈리아음식,서울 중랑구 봉화산로54길 5,https://pcmap.place.naver.com/restaurant/1999738534/review/visitor#
중랑교집 상봉본점,돼지고기구이,서울 중랑구 봉우재로43길 38 1층 중랑교집,https://pcmap.place.naver.com/restaurant/1418857878/review/visitor#
허밍버드,"카페,디저트",서울 중랑구 상봉중앙로1가길 1-10 1F,https://pcmap.place.naver.com/restaurant/1128363068/review/visitor#
뱃놈과백정,조개요리,서울 중랑구 면목로 348,https://pcmap.place.naver.com/restaurant/1024582967/review/visitor#
빈스로드 상봉본점,"카페,디저트",서울 중랑구 봉화산로 111,https://pcmap.place.naver.com/restaurant/37883140/review/visitor#
본가감자탕,감자탕,서울 중랑구 봉우재로33길 40 1층 본가감자탕,https://pcmap.place.naver.com/restaurant/11727711/review/visitor#
다함닭갈비 먹골역직영점,닭갈비,서울 중랑구 공릉로 32 1층 다함닭갈비,https://pcmap.place.naver.com/restaurant/1699006419/review/visitor#
동춘원,중식당,서울 중랑구 망우로66길 57 1층 동춘원,https://pcmap.place.naver.com/restaurant/20919368/review/visitor#
바다횟집,생선회,서울 중랑구 동일로121길 98 1층 바다횟집,https://pcmap.place.naver.com/restaurant/37608960/review/visitor#
천외천,오리요리,서울 중랑구 봉우재로33길 12 천외천 북경오리구이,https://pcmap.place.naver.com/restaurant/21099341/review/visitor#
소꼴농장 면목본점,소고기구이,서울 중랑구 봉우재로 132 세모빌딩 1F,https://pcmap.place.naver.com/restaurant/19964227/review/visitor#
먹고을전주콩나물국밥 묵동본점,한식,서울 중랑구 중랑역로 268,https://pcmap.place.naver.com/restaurant/18203812/review/visitor#
그린플레이트 신내점,샤브샤브,서울 중랑구 용마산로 670 시티원스퀘어 C214,https://pcmap.place.naver.com/restaurant/1874918103/review/visitor#
천복집 흑염소 서울 상봉1호점,"육류,고기요리",서울 중랑구 망우로 262 1층,https://pcmap.place.naver.com/restaurant/1152993529/review/visitor#
이학갈비,"육류,고기요리",서울 중랑구 면목로 310,https://pcmap.place.naver.com/restaurant/35157873/review/visitor#
어사출또 망우점,생선회,서울 중랑구 용마산로115길 104,https://pcmap.place.naver.com/restaurant/1824537542/review/visitor#
면동떡볶이,종합분식,서울 중랑구 면목로57길 33 1층 면동분식,https://pcmap.place.naver.com/restaurant/20873629/review/visitor#
교진 종로 닭한마리,닭요리,서울 중랑구 면목로88길 5-9,https://pcmap.place.naver.com/restaurant/37555319/review/visitor#
롯데리아 중랑역점,햄버거,서울 중랑구 망우로 192 1층 롯데리아,https://pcmap.place.naver.com/restaurant/30842295/review/visitor#
까무리,요리주점,서울 중랑구 망우로48길 38 상봉 어반하임 1동 1층 101호,https://pcmap.place.naver.com/restaurant/1040722878/review/visitor#
키미노돼지국밥,국밥,서울 중랑구 중랑천로10길 92 1층,https://pcmap.place.naver.com/restaurant/1923842456/review/visitor#
회의정석,생선회,서울 중랑구 동일로101길 24 1층,https://pcmap.place.naver.com/restaurant/1452697115/review/visitor#
피제리아디파올로,양식,서울 중랑구 양원역로14가길 27 1층,https://pcmap.place.naver.com/restaurant/1550563307/review/visitor#
어느날 오늘,케이크전문,서울 중랑구 봉화산로30길 98 삼성팰리스 1층,https://pcmap.place.naver.com/restaurant/1929386226/review/visitor#
홍어본가,"해물,생선요리",서울 중랑구 동일로 867 1층 홍어본가,https://pcmap.place.naver.com/restaurant/20869736/review/visitor#
바다목장바닷가재,바닷가재요리,서울 중랑구 봉우재로 49,https://pcmap.place.naver.com/restaurant/11734272/review/visitor#
디어리스트 연남,양식,서울 마포구 동교로27길 21-8 1층,https://pcmap.place.naver.com/restaurant/1759441377/review/visitor#
봉참치,생선회,서울 마포구 월드컵북로 342,https://pcmap.place.naver.com/restaurant/32053620/review/visitor#
바다회사랑,생선회,서울 마포구 동교로27길 60,https://pcmap.place.naver.com/restaurant/18799565/review/visitor#
바다회사랑2호점,생선회,서울 마포구 동교로 143,https://pcmap.place.naver.com/restaurant/35523842/review/visitor#
몽주막,요리주점,서울 마포구 독막로9길 12 1층 몽주막,https://pcmap.place.naver.com/restaurant/1266411866/review/visitor#
우리바다수산,생선회,서울 마포구 월드컵로 102,https://pcmap.place.naver.com/restaurant/18377257/review/visitor#
바다애,생선회,서울 마포구 동교로18길 4 A동1층전체,https://pcmap.place.naver.com/restaurant/36597408/review/visitor#
꽃살집 홍대점,"육류,고기요리",서울 마포구 동교로 212-2 1층 꽃살집,https://pcmap.place.naver.com/restaurant/1772187177/review/visitor#
키친485 합정,이탈리아음식,서울 마포구 양화로6길 67 1층,https://pcmap.place.naver.com/restaurant/31694410/review/visitor#
21세기우리바다수산,생선회,서울 마포구 동교로 173 21세기우리바다수산,https://pcmap.place.naver.com/restaurant/1217027261/review/visitor#
육지,"육류,고기요리",서울 마포구 독막로3길 34 1F,https://pcmap.place.naver.com/restaurant/1287775548/review/visitor#
닥터로빈 공덕점,이탈리아음식,서울 마포구 백범로 192 에스오일 본사 1층,https://pcmap.place.naver.com/restaurant/20131928/review/visitor#
피오니,케이크전문,서울 마포구 독막로7길 51,https://pcmap.place.naver.com/restaurant/19866326/review/visitor#
우와,일식당,서울 마포구 와우산로21길 21-16 2층,https://pcmap.place.naver.com/restaurant/56228015/review/visitor#
아우룸,이탈리아음식,서울 마포구 월드컵로5길 33-26 1층,https://pcmap.place.naver.com/restaurant/1476397400/review/visitor#
터틀힙 연남,"카페,디저트",서울 마포구 연남로1길 44 1층 터틀힙,https://pcmap.place.naver.com/restaurant/38282260/review/visitor#
오목집 마포점,"족발,보쌈",서울 마포구 도화길 50-6 1층,https://pcmap.place.naver.com/restaurant/1739026290/review/visitor#
홍스쭈꾸미 홍대본점,주꾸미요리,서울 마포구 어울마당로 146,https://pcmap.place.naver.com/restaurant/12785328/review/visitor#
빌라 더 다이닝 연남본점,양식,서울 마포구 동교로30길 16 JnS.Bldg,https://pcmap.place.naver.com/restaurant/637360725/review/visitor#
모연 마포본점,소고기구이,서울 마포구 토정로 318 영우빌딩 1층 모연 마포본점,https://pcmap.place.naver.com/restaurant/546065192/review/visitor#
소울한우 마포역본점,소고기구이,서울 마포구 삼개로 16 신관 1층,https://pcmap.place.naver.com/restaurant/1254212552/review/visitor#
서울페이스트리 연남점,베이커리,서울 마포구 동교로41길 10 1층,https://pcmap.place.naver.com/restaurant/37992103/review/visitor#
원조부안집 마포직영점,돼지고기구이,서울 마포구 토정로 311 1층 원조부안집 마포직영점,https://pcmap.place.naver.com/restaurant/1918906580/review/visitor#
온리원갈비 합정 직영점,"육류,고기요리",서울 마포구 양화로11길 46 남성빌딩 1층,https://pcmap.place.naver.com/restaurant/1733830869/review/visitor#
숙련도,"육류,고기요리",서울 마포구 도화길 49 숙련도,https://pcmap.place.naver.com/restaurant/1132632774/review/visitor#
마가렛 연남,"카페,디저트",서울 마포구 성미산로29길 10 1층,https://pcmap.place.naver.com/restaurant/1493242469/review/visitor#
어반플랜트 합정,브런치카페,서울 마포구 독막로4길 3,https://pcmap.place.naver.com/restaurant/1593016664/review/visitor#
비포블루밍,"카페,디저트",서울 마포구 양화로23길 28 3층,https://pcmap.place.naver.com/restaurant/1958246365/review/visitor#
연교,"딤섬,중식만두",서울 마포구 연희로1길 65 1층,https://pcmap.place.naver.com/restaurant/1051220427/review/visitor#
옥동식,국밥,서울 마포구 양화로7길 44-10,https://pcmap.place.naver.com/restaurant/859857359/review/visitor#
비볼리 합정,이탈리아음식,서울 마포구 독막로 31-3 2F 비볼리 합정,https://pcmap.place.naver.com/restaurant/37630215/review/visitor#
이가네양꼬치 합정점,양꼬치,"서울 마포구 월드컵로1길 14 B118-1호, 2호",https://pcmap.place.naver.com/restaurant/1750570304/review/visitor#
심야식당밤,이자카야,서울 마포구 와우산로29바길 16 심야식당밤,https://pcmap.place.naver.com/restaurant/1408884866/review/visitor#
철길부산집 숲길점,요리주점,서울 마포구 와우산로38길 4 지층 부산집,https://pcmap.place.naver.com/restaurant/1712238389/review/visitor#
팻어케이크 연남점,"카페,디저트",서울 마포구 연희로1길 45 2층,https://pcmap.place.naver.com/restaurant/1353863868/review/visitor#
숙성회 화도,생선회,서울 마포구 양화로6길 99-3 1층,https://pcmap.place.naver.com/restaurant/1395674701/review/visitor#
도시의어부 상암동DMC점,생선회,서울 마포구 월드컵북로44길 39 도시의어부 상암동DMC점,https://pcmap.place.naver.com/restaurant/37006091/review/visitor#
브라운하우스 연남,"카페,디저트","서울 마포구 동교로50길 25 2, 3층",https://pcmap.place.naver.com/restaurant/1020389622/review/visitor#
일편등심 홍대본점,"육류,고기요리","서울 마포구 홍익로6길 52 2, 3층 일편등심",https://pcmap.place.naver.com/restaurant/34565224/review/visitor#
진성만두 망원시장점,만두,서울 마포구 월드컵로13길 9 1층 2호,https://pcmap.place.naver.com/restaurant/1247263657/review/visitor#
평이담백 뼈칼국수 본점,"칼국수,만두",서울 마포구 양화로7길 84,https://pcmap.place.naver.com/restaurant/1092805249/review/visitor#
오레노라멘 본점,일본식라면,서울 마포구 독막로6길 14,https://pcmap.place.naver.com/restaurant/814481697/review/visitor#
Are&am,카페,서울 마포구 성미산로17길 12 1층,https://pcmap.place.naver.com/restaurant/1035902301/review/visitor#
히츠지야 한국본점,요리주점,서울 마포구 독막로3길 21 1층 히츠지야,https://pcmap.place.naver.com/restaurant/181824763/review/visitor#
우담가&해담가,한식,서울 마포구 양화로 45 메세나폴리스 1층 101호,https://pcmap.place.naver.com/restaurant/1699901907/review/visitor#
든든덮밥&곱도리 합정점,한식,서울 마포구 양화로 72 1층 101동 111호 든든덮밥,https://pcmap.place.naver.com/restaurant/1518836051/review/visitor#
비스트로사랑방,"스파게티,파스타전문","서울 마포구 와우산로15길 40 BISTRO 사랑방 , 2층",https://pcmap.place.naver.com/restaurant/1881560133/review/visitor#
합정광안리 본점,생선회,서울 마포구 독막로3길 38 광안리,https://pcmap.place.naver.com/restaurant/1223384037/review/visitor#
메이비 케이크 홍대본점,케이크전문,서울 마포구 와우산로30길 15,https://pcmap.place.naver.com/restaurant/20415444/review/visitor#
곱 마포직영점,"곱창,막창,양",서울 마포구 도화길 31-1,https://pcmap.place.naver.com/restaurant/33331941/review/visitor#
저스트텐동 연남본점,일식당,서울 마포구 동교로46길 3,https://pcmap.place.naver.com/restaurant/1651918728/review/visitor#
